Timestamp,SessionTime,SessionState,OnPitRoad,InPitStall,Speed,LapLastLapTime,PitRepairLeft,PitOptRepairLeft,PlayerCarTowTime,Trigger
20260608 16:38:58.549,371.200,4,0,0,33.5,122.147,0.00,0.00,0.00,interval
20260608 16:38:59.555,372.217,4,0,0,31.0,122.147,0.00,0.00,0.00,interval
20260608 16:39:00.556,373.217,4,0,0,29.9,122.147,0.00,0.00,0.00,interval
20260608 16:39:01.572,374.233,4,0,0,25.4,122.147,0.00,0.00,0.00,interval
20260608 16:39:02.572,375.233,4,0,0,23.7,122.147,0.00,0.00,0.00,interval
20260608 16:39:03.573,376.233,4,0,0,28.4,122.147,0.00,0.00,0.00,interval
20260608 16:39:04.588,377.250,4,0,0,34.7,122.147,0.00,0.00,0.00,interval
20260608 16:39:05.588,378.250,4,0,0,39.6,122.147,0.00,0.00,0.00,interval
20260608 16:39:06.589,379.250,4,0,0,44.2,122.147,0.00,0.00,0.00,interval
20260608 16:39:07.589,380.250,4,0,0,48.0,122.147,0.00,0.00,0.00,interval
20260608 16:39:08.589,381.250,4,0,0,51.2,122.147,0.00,0.00,0.00,interval
20260608 16:39:09.606,382.267,4,0,0,54.1,122.147,0.00,0.00,0.00,interval
20260608 16:39:10.607,383.267,4,0,0,56.6,122.147,0.00,0.00,0.00,interval
20260608 16:39:11.607,384.267,4,0,0,58.8,122.147,0.00,0.00,0.00,interval
20260608 16:39:12.623,385.283,4,0,0,60.8,122.147,0.00,0.00,0.00,interval
20260608 16:39:13.639,386.300,4,0,0,62.3,122.147,0.00,0.00,0.00,interval
20260608 16:39:14.641,387.300,4,0,0,63.7,122.147,0.00,0.00,0.00,interval
20260608 16:39:15.657,388.317,4,0,0,65.1,122.147,0.00,0.00,0.00,interval
20260608 16:39:16.673,389.333,4,0,0,66.3,122.147,0.00,0.00,0.00,interval
20260608 16:39:17.673,390.333,4,0,0,67.4,122.147,0.00,0.00,0.00,interval
20260608 16:39:18.674,391.333,4,0,0,68.3,122.147,0.00,0.00,0.00,interval
20260608 16:39:19.674,392.333,4,0,0,69.0,122.147,0.00,0.00,0.00,interval
20260608 16:39:20.690,393.350,4,0,0,69.6,122.147,0.00,0.00,0.00,interval
20260608 16:39:21.706,394.367,4,0,0,70.3,122.147,0.00,0.00,0.00,interval
20260608 16:39:22.706,395.367,4,0,0,71.1,122.147,0.00,0.00,0.00,interval
20260608 16:39:23.707,396.367,4,0,0,71.7,122.147,0.00,0.00,0.00,interval
20260608 16:39:24.723,397.383,4,0,0,71.7,122.147,0.00,0.00,0.00,interval
20260608 16:39:25.723,398.383,4,0,0,53.3,122.147,0.00,0.00,0.00,interval
20260608 16:39:26.739,399.417,4,0,0,35.2,122.147,0.00,0.00,0.00,interval
20260608 16:39:27.741,400.417,4,0,0,25.3,122.147,0.00,0.00,0.00,interval
20260608 16:39:28.756,401.433,4,0,0,21.0,122.147,0.00,0.00,0.00,interval
20260608 16:39:29.772,402.450,4,0,0,20.2,122.147,0.00,0.00,0.00,interval
20260608 16:39:30.773,403.450,4,0,0,24.5,122.147,0.00,0.00,0.00,interval
20260608 16:39:31.773,404.450,4,0,0,27.8,122.147,0.00,0.00,0.00,interval
20260608 16:39:32.790,405.467,4,0,0,26.9,122.147,0.00,0.00,0.00,interval
20260608 16:39:33.805,406.483,4,0,0,24.5,122.147,0.00,0.00,0.00,interval
20260608 16:39:34.823,407.500,4,0,0,26.5,122.147,0.00,0.00,0.00,interval
20260608 16:39:35.823,408.500,4,0,0,23.8,122.147,0.00,0.00,0.00,interval
20260608 16:39:36.838,409.517,4,0,0,26.2,122.147,0.00,0.00,0.00,interval
20260608 16:39:37.839,410.517,4,0,0,30.0,122.147,0.00,0.00,0.00,interval
20260608 16:39:38.840,411.517,4,0,0,29.1,122.147,0.00,0.00,0.00,interval
20260608 16:39:39.857,412.533,4,0,0,29.4,122.147,0.00,0.00,0.00,interval
20260608 16:39:40.873,413.550,4,0,0,19.3,122.147,0.00,0.00,0.00,interval
20260608 16:39:41.873,414.550,4,0,0,18.6,122.147,0.00,0.00,0.00,interval
20260608 16:39:42.890,415.567,4,0,0,22.3,122.147,0.00,0.00,0.00,interval
20260608 16:39:43.906,416.583,4,0,0,23.9,122.147,0.00,0.00,0.00,interval
20260608 16:39:44.907,417.583,4,0,0,24.4,122.147,0.00,0.00,0.00,interval
20260608 16:39:45.922,418.600,4,0,0,17.9,122.147,0.00,0.00,0.00,interval
20260608 16:39:46.924,419.600,4,0,0,16.5,122.147,0.00,0.00,0.00,interval
20260608 16:39:47.924,420.600,4,0,0,21.3,122.147,0.00,0.00,0.00,interval
20260608 16:39:48.924,421.600,4,0,0,27.8,122.147,0.00,0.00,0.00,interval
20260608 16:39:49.939,422.617,4,0,0,34.5,122.147,0.00,0.00,0.00,interval
20260608 16:39:50.939,423.617,4,0,0,39.6,122.147,0.00,0.00,0.00,interval
20260608 16:39:51.940,424.617,4,0,0,44.1,122.147,0.00,0.00,0.00,interval
20260608 16:39:52.940,425.617,4,0,0,47.9,122.147,0.00,0.00,0.00,interval
20260608 16:39:53.957,426.633,4,0,0,51.2,122.147,0.00,0.00,0.00,interval
20260608 16:39:54.973,427.650,4,0,0,54.1,122.147,0.00,0.00,0.00,interval
20260608 16:39:55.974,428.650,4,0,0,56.7,122.147,0.00,0.00,0.00,interval
20260608 16:39:56.990,429.667,4,0,0,59.0,122.147,0.00,0.00,0.00,interval
20260608 16:39:58.007,430.683,4,0,0,60.9,122.147,0.00,0.00,0.00,interval
20260608 16:39:59.007,431.683,4,0,0,62.6,122.147,0.00,0.00,0.00,interval
20260608 16:40:00.007,432.683,4,0,0,64.2,122.147,0.00,0.00,0.00,interval
20260608 16:40:01.023,433.700,4,0,0,65.6,122.147,0.00,0.00,0.00,interval
20260608 16:40:02.023,434.700,4,0,0,66.8,122.147,0.00,0.00,0.00,interval
20260608 16:40:03.024,435.700,4,0,0,67.9,122.147,0.00,0.00,0.00,interval
20260608 16:40:04.040,436.717,4,0,0,68.9,122.147,0.00,0.00,0.00,interval
20260608 16:40:05.055,437.733,4,0,0,69.6,122.147,0.00,0.00,0.00,interval
20260608 16:40:06.056,438.733,4,0,0,70.4,122.147,0.00,0.00,0.00,interval
20260608 16:40:07.072,439.750,4,0,0,71.1,122.147,0.00,0.00,0.00,interval
20260608 16:40:08.073,440.750,4,0,0,69.5,122.147,0.00,0.00,0.00,interval
20260608 16:40:09.090,441.767,4,0,0,49.1,122.147,0.00,0.00,0.00,interval
20260608 16:40:10.106,442.783,4,0,0,32.8,122.147,0.00,0.00,0.00,interval
20260608 16:40:11.122,443.800,4,0,0,23.3,122.147,0.00,0.00,0.00,interval
20260608 16:40:12.140,444.800,4,0,0,18.3,122.147,0.00,0.00,0.00,interval
20260608 16:40:13.156,445.817,4,0,0,17.3,122.147,0.00,0.00,0.00,interval
20260608 16:40:14.173,446.833,4,0,0,20.5,122.147,0.00,0.00,0.00,interval
20260608 16:40:15.173,447.833,4,0,0,26.5,122.147,0.00,0.00,0.00,interval
20260608 16:40:16.188,448.850,4,0,0,33.0,122.147,0.00,0.00,0.00,interval
20260608 16:40:17.190,449.850,4,0,0,38.1,122.147,0.00,0.00,0.00,interval
20260608 16:40:18.207,450.867,4,0,0,42.4,122.147,0.00,0.00,0.00,interval
20260608 16:40:19.207,451.867,4,0,0,46.1,122.147,0.00,0.00,0.00,interval
20260608 16:40:20.224,452.883,4,0,0,49.8,122.147,0.00,0.00,0.00,interval
20260608 16:40:21.240,453.900,4,0,0,52.6,122.147,0.00,0.00,0.00,interval
20260608 16:40:22.258,454.917,4,0,0,55.2,122.147,0.00,0.00,0.00,interval
20260608 16:40:23.274,455.933,4,0,0,57.4,122.147,0.00,0.00,0.00,interval
20260608 16:40:24.274,456.933,4,0,0,59.3,122.147,0.00,0.00,0.00,interval
20260608 16:40:25.290,457.950,4,0,0,61.0,120.856,0.00,0.00,0.00,interval
20260608 16:40:26.307,458.967,4,0,0,62.6,120.856,0.00,0.00,0.00,interval
20260608 16:40:27.324,459.983,4,0,0,64.2,120.856,0.00,0.00,0.00,interval
20260608 16:40:28.339,461.000,4,0,0,65.5,120.856,0.00,0.00,0.00,interval
20260608 16:40:29.340,462.000,4,0,0,49.0,120.856,0.00,0.00,0.00,interval
20260608 16:40:30.357,463.017,4,0,0,32.8,120.856,0.00,0.00,0.00,interval
20260608 16:40:31.373,464.033,4,0,0,27.5,120.856,0.00,0.00,0.00,interval
20260608 16:40:32.389,465.050,4,0,0,20.5,120.856,0.00,0.00,0.00,interval
20260608 16:40:33.389,466.050,4,0,0,21.9,120.856,0.00,0.00,0.00,interval
20260608 16:40:34.391,467.050,4,0,0,26.6,120.856,0.00,0.00,0.00,interval
20260608 16:40:35.406,468.067,4,0,0,29.5,120.856,0.00,0.00,0.00,interval
20260608 16:40:36.406,469.067,4,0,0,31.2,120.856,0.00,0.00,0.00,interval
20260608 16:40:37.407,470.067,4,0,0,35.2,120.856,0.00,0.00,0.00,interval
20260608 16:40:38.407,471.067,4,0,0,37.2,120.856,0.00,0.00,0.00,interval
20260608 16:40:39.423,472.083,4,0,0,37.9,120.856,0.00,0.00,0.00,interval
20260608 16:40:40.423,473.083,4,0,0,40.3,120.856,0.00,0.00,0.00,interval
20260608 16:40:41.423,474.083,4,0,0,44.4,120.856,0.00,0.00,0.00,interval
20260608 16:40:42.439,475.117,4,0,0,48.0,120.856,0.00,0.00,0.00,interval
20260608 16:40:43.458,476.133,4,0,0,51.0,120.856,0.00,0.00,0.00,interval
20260608 16:40:44.473,477.150,4,0,0,53.9,120.856,0.00,0.00,0.00,interval
20260608 16:40:45.473,478.150,4,0,0,56.4,120.856,0.00,0.00,0.00,interval
20260608 16:40:46.490,479.167,4,0,0,58.8,120.856,0.00,0.00,0.00,interval
20260608 16:40:47.506,480.183,4,0,0,60.8,120.856,0.00,0.00,0.00,interval
20260608 16:40:48.507,481.183,4,0,0,48.5,120.856,0.00,0.00,0.00,interval
20260608 16:40:49.523,482.200,4,0,0,41.8,120.856,0.00,0.00,0.00,interval
20260608 16:40:50.525,483.200,4,0,0,44.0,120.856,0.00,0.00,0.00,interval
20260608 16:40:51.540,484.217,4,0,0,45.8,120.856,0.00,0.00,0.00,interval
20260608 16:40:52.555,485.233,4,0,0,37.1,120.856,0.00,0.00,0.00,interval
20260608 16:40:53.556,486.233,4,0,0,37.7,120.856,0.00,0.00,0.00,interval
20260608 16:40:54.557,487.233,4,0,0,39.4,120.856,0.00,0.00,0.00,interval
20260608 16:40:55.557,488.233,4,0,0,43.2,120.856,0.00,0.00,0.00,interval
20260608 16:40:56.573,489.250,4,0,0,44.9,120.856,0.00,0.00,0.00,interval
20260608 16:40:57.574,490.250,4,0,0,42.1,120.856,0.00,0.00,0.00,interval
20260608 16:40:58.591,491.267,4,0,0,37.3,120.856,0.00,0.00,0.00,interval
20260608 16:40:59.606,492.283,4,0,0,34.5,120.856,0.00,0.00,0.00,interval
20260608 16:41:00.607,493.283,4,0,0,31.8,120.856,0.00,0.00,0.00,interval
20260608 16:41:01.624,494.300,4,0,0,27.8,120.856,0.00,0.00,0.00,interval
20260608 16:41:02.640,495.317,4,0,0,28.2,120.856,0.00,0.00,0.00,interval
20260608 16:41:03.641,496.317,4,0,0,26.1,120.856,0.00,0.00,0.00,interval
20260608 16:41:04.656,497.333,4,0,0,30.6,120.856,0.00,0.00,0.00,interval
20260608 16:41:05.657,498.333,4,0,0,36.6,120.856,0.00,0.00,0.00,interval
20260608 16:41:06.673,499.350,4,0,0,41.3,120.856,0.00,0.00,0.00,interval
20260608 16:41:07.690,500.367,4,0,0,45.7,120.856,0.00,0.00,0.00,interval
20260608 16:41:08.706,501.383,4,0,0,49.4,120.856,0.00,0.00,0.00,interval
20260608 16:41:09.707,502.383,4,0,0,52.4,120.856,0.00,0.00,0.00,interval
20260608 16:41:10.707,503.383,4,0,0,55.1,120.856,0.00,0.00,0.00,interval
20260608 16:41:11.722,504.400,4,0,0,57.5,120.856,0.00,0.00,0.00,interval
20260608 16:41:12.723,505.400,4,0,0,59.7,120.856,0.00,0.00,0.00,interval
20260608 16:41:13.724,506.400,4,0,0,61.3,120.856,0.00,0.00,0.00,interval
20260608 16:41:14.739,507.417,4,0,0,62.9,120.856,0.00,0.00,0.00,interval
20260608 16:41:15.741,508.417,4,0,0,64.3,120.856,0.00,0.00,0.00,interval
20260608 16:41:16.756,509.433,4,0,0,65.6,120.856,0.00,0.00,0.00,interval
20260608 16:41:17.757,510.433,4,0,0,66.7,120.856,0.00,0.00,0.00,interval
20260608 16:41:18.773,511.450,4,0,0,67.8,120.856,0.00,0.00,0.00,interval
20260608 16:41:19.773,512.450,4,0,0,68.7,120.856,0.00,0.00,0.00,interval
20260608 16:41:20.790,513.467,4,0,0,69.2,120.856,0.00,0.00,0.00,interval
20260608 16:41:21.791,514.467,4,0,0,69.9,120.856,0.00,0.00,0.00,interval
20260608 16:41:22.791,515.467,4,0,0,70.6,120.856,0.00,0.00,0.00,interval
20260608 16:41:23.806,516.483,4,0,0,71.4,120.856,0.00,0.00,0.00,interval
20260608 16:41:24.807,517.483,4,0,0,72.0,120.856,0.00,0.00,0.00,interval
20260608 16:41:25.822,518.500,4,0,0,71.3,120.856,0.00,0.00,0.00,interval
20260608 16:41:26.822,519.500,4,0,0,50.8,120.856,0.00,0.00,0.00,interval
20260608 16:41:27.824,520.500,4,0,0,33.8,120.856,0.00,0.00,0.00,interval
20260608 16:41:28.840,521.517,4,0,0,23.8,120.856,0.00,0.00,0.00,interval
20260608 16:41:29.856,522.533,4,0,0,19.2,120.856,0.00,0.00,0.00,interval
20260608 16:41:30.857,523.533,4,0,0,21.6,120.856,0.00,0.00,0.00,interval
20260608 16:41:31.858,524.533,4,0,0,27.0,120.856,0.00,0.00,0.00,interval
20260608 16:41:32.873,525.550,4,0,0,27.0,120.856,0.00,0.00,0.00,interval
20260608 16:41:33.891,526.567,4,0,0,24.7,120.856,0.00,0.00,0.00,interval
20260608 16:41:34.906,527.583,4,0,0,25.5,120.856,0.00,0.00,0.00,interval
20260608 16:41:35.908,528.583,4,0,0,26.2,120.856,0.00,0.00,0.00,interval
20260608 16:41:36.924,529.600,4,0,0,27.9,120.856,0.00,0.00,0.00,interval
20260608 16:41:37.941,530.617,4,0,0,25.8,120.856,0.00,0.00,0.00,interval
20260608 16:41:38.956,531.633,4,0,0,23.1,120.856,0.00,0.00,0.00,interval
20260608 16:41:39.957,532.633,4,0,0,24.2,120.856,0.00,0.00,0.00,interval
20260608 16:41:40.974,533.650,4,0,0,29.1,120.856,0.00,0.00,0.00,interval
20260608 16:41:41.974,534.650,4,0,0,17.2,120.856,0.00,0.00,0.00,interval
20260608 16:41:42.974,535.650,4,0,0,18.5,120.856,0.00,0.00,0.00,interval
20260608 16:41:43.974,536.650,4,0,0,19.4,120.856,0.00,0.00,0.00,interval
20260608 16:41:44.989,537.667,4,0,0,22.2,120.856,0.00,0.00,0.00,interval
20260608 16:41:45.989,538.667,4,0,0,23.7,120.856,0.00,0.00,0.00,interval
20260608 16:41:46.989,539.667,4,0,0,17.6,120.856,0.00,0.00,0.00,interval
20260608 16:41:47.990,540.667,4,0,0,17.4,120.856,0.00,0.00,0.00,interval
20260608 16:41:49.006,541.683,4,0,0,19.3,120.856,0.00,0.00,0.00,interval
20260608 16:41:50.007,542.683,4,0,0,19.0,120.856,0.00,0.00,0.00,interval
20260608 16:41:51.024,543.700,4,0,0,13.7,120.856,0.00,0.00,0.00,interval
20260608 16:41:52.040,544.717,4,0,0,4.8,120.856,0.00,0.00,0.00,interval
20260608 16:41:53.040,545.717,4,0,0,0.5,120.856,0.00,0.00,0.00,interval
20260608 16:41:54.057,546.733,4,0,0,0.0,120.856,0.00,0.00,0.00,interval
20260608 16:41:55.057,547.733,4,0,0,0.0,120.856,0.00,0.00,0.00,interval
20260608 16:41:56.072,548.750,4,0,0,1.3,120.856,0.00,0.00,0.00,interval
20260608 16:41:57.074,549.750,4,0,0,4.6,120.856,0.00,0.00,0.00,interval
20260608 16:41:58.091,550.767,4,0,0,8.9,120.856,0.00,0.00,0.00,interval
20260608 16:41:59.108,551.783,4,0,0,0.2,120.856,0.00,0.00,0.00,interval
20260608 16:42:00.109,552.783,4,0,0,2.2,120.856,0.00,0.00,0.00,interval
20260608 16:42:01.123,553.800,4,0,0,5.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:02.123,554.800,4,0,0,5.8,120.856,0.00,0.00,0.00,interval
20260608 16:42:03.125,555.800,4,0,0,10.7,120.856,0.00,0.00,0.00,interval
20260608 16:42:04.141,556.817,4,0,0,14.3,120.856,0.00,0.00,0.00,interval
20260608 16:42:05.158,557.833,4,0,0,11.8,120.856,0.00,0.00,0.00,interval
20260608 16:42:06.174,558.850,4,0,0,3.9,120.856,0.00,0.00,0.00,interval
20260608 16:42:07.175,559.850,4,0,0,3.5,120.856,0.00,0.00,0.00,interval
20260608 16:42:08.190,560.867,4,0,0,3.1,120.856,0.00,0.00,0.00,interval
20260608 16:42:09.190,561.867,4,0,0,1.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:10.191,562.867,4,0,0,0.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:11.191,563.867,4,0,0,0.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:12.206,564.883,4,0,0,1.4,120.856,0.00,0.00,0.00,interval
20260608 16:42:13.208,565.883,4,0,0,4.4,120.856,0.00,0.00,0.00,interval
20260608 16:42:14.224,566.900,4,0,0,0.4,120.856,0.00,0.00,0.00,interval
20260608 16:42:15.240,567.917,4,0,0,0.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:16.258,568.933,4,0,0,0.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:17.273,569.950,4,0,0,1.6,120.856,0.00,0.00,0.00,interval
20260608 16:42:18.275,570.950,4,0,0,4.6,120.856,0.00,0.00,0.00,interval
20260608 16:42:19.291,571.967,4,0,0,0.7,120.856,0.00,0.00,0.00,interval
20260608 16:42:20.307,572.983,4,0,0,0.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:21.307,573.983,4,0,0,0.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:22.308,574.983,4,0,0,0.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:23.324,576.000,4,0,0,1.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:24.341,577.017,4,0,0,4.5,120.856,0.00,0.00,0.00,interval
20260608 16:42:25.341,578.017,4,0,0,6.6,120.856,0.00,0.00,0.00,interval
20260608 16:42:26.356,579.033,4,0,0,5.9,120.856,0.00,0.00,0.00,interval
20260608 16:42:27.357,580.017,4,0,0,7.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:28.357,581.017,4,0,0,12.4,120.856,0.00,0.00,0.00,interval
20260608 16:42:29.374,582.033,4,0,0,15.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:30.390,583.050,4,0,0,17.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:31.406,584.067,4,0,0,18.6,120.856,0.00,0.00,0.00,interval
20260608 16:42:32.407,585.067,4,0,0,20.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:33.407,586.067,4,0,0,21.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:34.409,587.067,4,0,0,12.9,120.856,0.00,0.00,0.00,interval
20260608 16:42:35.423,588.083,4,0,0,2.7,120.856,0.00,0.00,0.00,interval
20260608 16:42:36.425,589.083,4,0,0,2.9,120.856,0.00,0.00,0.00,interval
20260608 16:42:37.441,590.100,4,0,0,4.4,120.856,0.00,0.00,0.00,interval
20260608 16:42:38.457,591.117,4,0,0,6.7,120.856,0.00,0.00,0.00,interval
20260608 16:42:39.458,592.117,4,0,0,9.5,120.856,0.00,0.00,0.00,interval
20260608 16:42:40.473,593.133,4,0,0,12.6,120.856,0.00,0.00,0.00,interval
20260608 16:42:41.474,594.133,4,0,0,14.9,120.856,0.00,0.00,0.00,interval
20260608 16:42:42.474,595.133,4,0,0,16.7,120.856,0.00,0.00,0.00,interval
20260608 16:42:43.474,596.133,4,0,0,18.4,120.856,0.00,0.00,0.00,interval
20260608 16:42:44.474,597.133,4,0,0,16.8,120.856,0.00,0.00,0.00,interval
20260608 16:42:45.491,598.150,4,0,0,14.9,120.856,0.00,0.00,0.00,interval
20260608 16:42:46.491,599.150,4,0,0,14.6,120.856,0.00,0.00,0.00,interval
20260608 16:42:47.508,600.167,4,0,0,14.8,120.856,0.00,0.00,0.00,interval
20260608 16:42:48.524,601.183,4,0,0,15.2,120.856,0.00,0.00,0.00,interval
20260608 16:42:49.541,602.200,4,0,0,15.7,120.856,0.00,0.00,0.00,interval
20260608 16:42:50.557,603.217,4,0,0,16.1,120.856,0.00,0.00,0.00,interval
20260608 16:42:51.558,604.217,4,0,0,16.5,120.856,0.00,0.00,0.00,interval
20260608 16:42:52.574,605.233,4,0,0,16.8,120.856,0.00,0.00,0.00,interval
20260608 16:42:53.591,606.250,4,0,0,17.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:54.606,607.267,4,0,0,17.0,120.856,0.00,0.00,0.00,interval
20260608 16:42:55.607,608.267,4,0,0,17.2,120.856,0.00,0.00,0.00,interval
20260608 16:42:56.625,609.283,4,0,0,17.2,120.856,0.00,0.00,0.00,interval
20260608 16:42:57.640,610.317,4,0,0,15.5,120.856,0.00,0.00,0.00,interval
20260608 16:42:58.657,611.333,4,0,0,14.2,120.856,0.00,0.00,0.00,interval
20260608 16:42:59.674,612.350,4,0,0,14.0,120.856,0.00,0.00,0.00,interval
20260608 16:43:00.689,613.367,4,0,0,14.9,120.856,0.00,0.00,0.00,interval
20260608 16:43:01.690,614.367,4,0,0,15.9,120.856,0.00,0.00,0.00,interval
20260608 16:43:02.691,615.367,4,0,0,16.8,120.856,0.00,0.00,0.00,interval
20260608 16:43:03.708,616.383,4,0,0,17.6,120.856,0.00,0.00,0.00,interval
20260608 16:43:04.724,617.400,4,0,0,18.1,120.856,0.00,0.00,0.00,interval
20260608 16:43:05.740,618.417,4,0,0,18.3,120.856,0.00,0.00,0.00,interval
20260608 16:43:06.757,619.433,4,0,0,18.1,120.856,0.00,0.00,0.00,interval
20260608 16:43:07.773,620.450,4,0,0,18.1,120.856,0.00,0.00,0.00,interval
20260608 16:43:08.790,621.467,4,0,0,18.0,120.856,0.00,0.00,0.00,interval
20260608 16:43:09.791,622.467,4,0,0,17.9,120.856,0.00,0.00,0.00,interval
20260608 16:43:10.791,623.467,4,0,0,17.9,120.856,0.00,0.00,0.00,interval
20260608 16:43:11.808,624.483,4,0,0,17.8,120.856,0.00,0.00,0.00,interval
20260608 16:43:12.824,625.500,4,0,0,17.8,120.856,0.00,0.00,0.00,interval
20260608 16:43:13.824,626.500,4,0,0,17.9,120.856,0.00,0.00,0.00,interval
20260608 16:43:14.841,627.517,4,0,0,18.0,120.856,0.00,0.00,0.00,interval
20260608 16:43:15.857,628.533,4,0,0,18.2,120.856,0.00,0.00,0.00,interval
20260608 16:43:16.875,629.550,4,0,0,18.3,120.856,0.00,0.00,0.00,interval
20260608 16:43:17.891,630.567,4,0,0,18.5,120.856,0.00,0.00,0.00,interval
20260608 16:43:18.891,631.567,4,0,0,18.6,120.856,0.00,0.00,0.00,interval
20260608 16:43:19.907,632.583,4,0,0,13.8,120.856,0.00,0.00,0.00,interval
20260608 16:43:20.908,633.583,4,0,0,8.1,120.856,0.00,0.00,0.00,interval
20260608 16:43:21.924,634.600,4,0,0,8.9,120.856,0.00,0.00,0.00,interval
20260608 16:43:22.924,635.600,4,0,0,10.5,120.856,0.00,0.00,0.00,interval
20260608 16:43:23.925,636.600,4,0,0,12.8,120.856,0.00,0.00,0.00,interval
20260608 16:43:24.940,637.617,4,0,0,15.5,120.856,0.00,0.00,0.00,interval
20260608 16:43:25.958,638.633,4,0,0,17.4,120.856,0.00,0.00,0.00,interval
20260608 16:43:26.974,639.650,4,0,0,17.3,120.856,0.00,0.00,0.00,interval
20260608 16:43:27.974,640.650,4,0,0,17.1,120.856,0.00,0.00,0.00,interval
20260608 16:43:28.992,641.667,4,0,0,17.3,120.856,0.00,0.00,0.00,interval
20260608 16:43:30.007,642.683,4,0,0,17.5,120.856,0.00,0.00,0.00,interval
20260608 16:43:31.007,643.683,4,0,0,17.8,120.856,0.00,0.00,0.00,interval
20260608 16:43:32.007,644.683,4,0,0,18.1,120.856,0.00,0.00,0.00,interval
20260608 16:43:33.023,645.700,4,0,0,18.3,120.856,0.00,0.00,0.00,interval
20260608 16:43:34.023,646.700,4,0,0,18.5,120.856,0.00,0.00,0.00,interval
20260608 16:43:35.024,647.700,4,0,0,18.7,120.856,0.00,0.00,0.00,interval
20260608 16:43:36.040,648.717,4,0,0,18.9,120.856,0.00,0.00,0.00,interval
20260608 16:43:37.042,649.717,4,0,0,19.1,120.856,0.00,0.00,0.00,interval
20260608 16:43:38.057,650.733,4,0,0,19.3,120.856,0.00,0.00,0.00,interval
20260608 16:43:39.073,651.750,4,0,0,18.4,120.856,0.00,0.00,0.00,interval
20260608 16:43:40.073,652.750,4,0,0,16.2,120.856,0.00,0.00,0.00,interval
20260608 16:43:41.074,653.750,4,0,0,12.6,120.856,0.00,0.00,0.00,interval
20260608 16:43:42.090,654.767,4,0,0,10.5,120.856,0.00,0.00,0.00,interval
20260608 16:43:43.107,655.783,4,0,0,8.8,120.856,0.00,0.00,0.00,interval
20260608 16:43:44.125,656.800,4,0,0,8.3,120.856,0.00,0.00,0.00,interval
20260608 16:43:45.141,657.817,4,0,0,7.9,120.856,0.00,0.00,0.00,interval
20260608 16:43:46.142,658.817,4,0,0,8.2,120.856,0.00,0.00,0.00,interval
20260608 16:43:47.142,659.817,4,0,0,9.0,120.856,0.00,0.00,0.00,interval
20260608 16:43:48.157,660.833,4,0,0,9.7,120.856,0.00,0.00,0.00,interval
20260608 16:43:49.175,661.850,4,0,0,10.2,120.856,0.00,0.00,0.00,interval
20260608 16:43:50.191,662.867,4,0,0,10.8,120.856,0.00,0.00,0.00,interval
20260608 16:43:51.192,663.867,4,0,0,12.1,120.856,0.00,0.00,0.00,interval
20260608 16:43:52.206,664.883,4,0,0,13.9,120.856,0.00,0.00,0.00,interval
20260608 16:43:53.208,665.883,4,0,0,15.8,120.856,0.00,0.00,0.00,interval
20260608 16:43:54.224,666.900,4,0,0,17.4,120.856,0.00,0.00,0.00,interval
20260608 16:43:55.240,667.917,4,0,0,17.8,120.856,0.00,0.00,0.00,interval
20260608 16:43:56.241,668.917,4,0,0,15.8,120.856,0.00,0.00,0.00,interval
20260608 16:43:57.241,669.917,4,0,0,16.1,120.856,0.00,0.00,0.00,interval
20260608 16:43:58.241,670.917,4,0,0,16.4,120.856,0.00,0.00,0.00,interval
20260608 16:43:59.257,671.933,4,0,0,15.3,120.856,0.00,0.00,0.00,interval
20260608 16:44:00.274,672.950,4,0,0,15.0,120.856,0.00,0.00,0.00,interval
20260608 16:44:01.275,673.950,4,0,0,15.6,120.856,0.00,0.00,0.00,interval
20260608 16:44:02.291,674.967,4,0,0,16.4,120.856,0.00,0.00,0.00,interval
20260608 16:44:03.308,675.983,4,0,0,17.4,120.856,0.00,0.00,0.00,interval
20260608 16:44:04.324,677.000,4,0,0,18.4,120.856,0.00,0.00,0.00,interval
20260608 16:44:05.324,678.000,4,0,0,19.1,120.856,0.00,0.00,0.00,interval
20260608 16:44:06.341,679.017,4,0,0,19.6,120.856,0.00,0.00,0.00,interval
20260608 16:44:07.357,680.033,4,0,0,18.9,120.856,0.00,0.00,0.00,interval
20260608 16:44:08.374,681.050,4,0,0,16.3,120.856,0.00,0.00,0.00,interval
20260608 16:44:09.374,682.050,4,0,0,14.4,120.856,0.00,0.00,0.00,interval
